player_id,name,draft_year,age,position,conference,height_inches,weight_lbs,games_played,ppg,rpg,apg,spg,bpg,topg,fg_pct,three_pct,ft_pct,per,win_shares,drafted
P0360,Player_P0360,2013,21.1,PF,Pac-12,79,177,24,8.9,1.8,1.9,0.3,0.4,0.5,0.351,0.339,0.77,23.7,0.0,0
P0361,Player_P0361,2021,20.5,SF,Other,71,196,22,11.4,7.4,2.9,0.1,0.0,3.2,0.552,0.334,0.767,12.1,3.6,0
P0362,Player_P0362,2014,19.5,PF,Big Ten,77,192,23,7.0,6.5,5.5,0.9,0.0,1.8,0.407,0.349,0.781,19.0,2.7,0
P0363,Player_P0363,2013,19.3,SF,ACC,78,234,20,23.7,4.8,2.5,1.5,0.5,3.1,0.564,0.38,0.854,14.7,0.1,0
P0364,Player_P0364,2019,19.2,SG,Big Ten,73,193,39,17.3,5.2,3.6,0.2,1.6,0.6,0.464,0.374,0.831,29.0,1.9,0
P0365,Player_P0365,2011,22.0,C,Other,76,208,28,8.5,4.3,3.3,1.3,0.0,3.0,0.492,0.21,0.737,26.4,3.8,1
P0366,Player_P0366,2022,20.1,SF,SEC,76,192,23,17.9,2.7,1.6,1.5,0.3,2.5,0.45,0.327,0.792,17.8,0.6,0
P0367,Player_P0367,2015,20.2,PG,Big Ten,82,196,26,2.1,6.0,4.1,0.0,0.3,1.9,0.573,0.324,0.744,16.4,3.2,0
P0368,Player_P0368,2016,18.0,SG,Big East,82,200,34,0.0,7.2,1.2,0.8,0.4,0.8,0.308,0.275,0.703,13.9,3.9,0
P0369,Player_P0369,2019,18.8,SF,SEC,76,220,32,16.0,9.9,1.4,1.7,0.6,3.1,0.566,0.363,0.813,29.7,5.0,1
P0370,Player_P0370,2022,20.0,SG,Big 12,78,192,21,15.3,5.9,2.9,2.0,1.2,3.0,0.539,0.285,0.916,30.2,3.9,1
P0371,Player_P0371,2020,19.5,C,ACC,73,179,22,10.8,1.3,1.8,0.0,1.4,2.2,0.427,0.28,0.687,6.0,4.0,0
P0372,Player_P0372,2015,20.1,SF,Big East,79,258,30,19.0,12.3,4.8,0.2,1.1,2.7,0.386,0.343,0.839,22.2,4.5,1
P0373,Player_P0373,2020,20.1,SG,Big East,79,183,39,16.6,2.6,1.1,0.6,2.2,2.9,0.424,0.326,0.689,20.1,8.9,0
P0374,Player_P0374,2015,20.6,PF,Big Ten,73,189,21,6.3,9.1,1.9,1.4,0.0,2.6,0.451,0.387,0.784,13.1,5.5,0
P0375,Player_P0375,2017,18.1,PF,Big Ten,77,173,37,14.0,2.6,0.0,0.6,1.7,1.7,0.439,0.375,0.668,16.9,0.0,0
P0376,Player_P0376,2019,18.9,SF,Big Ten,76,190,21,12.1,1.4,2.2,1.0,1.5,2.5,0.361,0.389,0.728,9.9,2.0,0
P0377,Player_P0377,2017,19.9,C,Pac-12,78,165,29,13.7,5.8,1.7,0.7,0.5,3.4,0.463,0.297,0.624,21.3,9.2,0
P0378,Player_P0378,2010,19.4,C,Big Ten,77,185,24,9.4,4.5,3.7,1.0,0.5,2.1,0.483,0.359,0.747,19.3,0.5,0
P0379,Player_P0379,2010,19.7,SF,Big 12,80,229,28,18.9,1.7,3.1,0.7,0.1,3.9,0.407,0.382,0.766,16.1,3.2,0
P0380,Player_P0380,2011,20.1,PF,Big 12,76,213,38,11.5,6.8,1.4,0.9,0.2,0.5,0.552,0.221,0.592,16.8,6.1,0
P0381,Player_P0381,2011,19.3,PG,Other,75,209,24,20.9,0.5,1.8,0.3,0.7,0.4,0.52,0.449,0.652,9.0,4.6,0
P0382,Player_P0382,2020,20.2,SF,SEC,79,185,32,8.0,2.9,2.1,1.3,0.7,3.0,0.491,0.489,0.606,9.3,5.0,0
P0383,Player_P0383,2012,20.5,SF,Big 12,78,174,26,15.7,4.1,4.7,1.1,0.0,1.2,0.49,0.396,0.766,15.4,4.8,0
P0384,Player_P0384,2013,20.1,SF,SEC,78,182,33,11.7,7.5,1.3,0.0,2.1,4.0,0.442,0.386,0.735,18.6,3.1,0
P0385,Player_P0385,2014,20.7,C,Big East,75,217,21,25.2,9.3,2.5,2.1,0.6,4.7,0.561,0.419,0.715,22.1,5.4,1
P0386,Player_P0386,2012,18.0,SF,Other,73,222,25,15.2,8.3,0.8,0.9,0.7,3.6,0.534,0.307,0.708,14.2,4.1,0
P0387,Player_P0387,2022,19.4,SF,Other,74,223,39,10.5,5.1,0.3,1.1,0.3,2.9,0.488,0.322,0.749,19.7,2.0,0
P0388,Player_P0388,2011,20.9,SF,SEC,76,270,34,25.2,8.0,3.2,0.6,1.0,0.0,0.47,0.397,0.771,22.4,7.8,1
P0389,Player_P0389,2012,19.1,PF,SEC,78,232,38,20.8,3.3,2.0,1.7,0.9,3.4,0.43,0.359,0.842,21.6,6.5,1
P0390,Player_P0390,2013,19.0,SG,Big 12,79,205,33,18.4,9.2,4.4,1.7,0.7,3.5,0.474,0.256,0.663,17.5,2.0,0
P0391,Player_P0391,2011,19.9,SG,Big East,76,199,23,18.2,8.6,4.1,0.8,0.7,0.5,0.49,0.302,0.715,15.0,7.3,0
P0392,Player_P0392,2013,20.0,SF,Pac-12,80,201,29,21.4,6.7,6.1,1.6,1.2,3.6,0.435,0.376,0.703,15.4,3.6,0
P0393,Player_P0393,2012,19.5,SG,Big 12,78,188,37,21.2,12.3,2.7,1.0,1.4,2.4,0.478,0.389,0.808,19.1,8.8,1
P0394,Player_P0394,2014,21.8,PF,SEC,81,208,33,10.7,2.8,4.3,1.6,1.0,2.7,0.43,0.318,0.772,33.3,4.8,1
P0395,Player_P0395,2012,20.3,C,Big Ten,74,200,30,9.9,10.3,0.5,1.2,0.7,2.4,0.376,0.323,0.746,20.6,8.3,0
P0396,Player_P0396,2023,19.1,SG,Pac-12,81,229,37,12.1,2.0,3.5,1.7,0.8,2.5,0.384,0.259,0.762,20.1,3.0,0
P0397,Player_P0397,2021,18.6,SF,Big Ten,78,192,22,21.9,7.4,1.0,2.1,1.5,3.2,0.456,0.296,0.642,24.9,0.0,1
P0398,Player_P0398,2019,20.4,SG,Big 12,82,215,39,17.9,7.0,4.2,1.6,0.4,2.4,0.371,0.344,0.848,20.5,10.1,1
P0399,Player_P0399,2018,19.1,PF,ACC,80,207,22,23.7,6.4,2.3,1.6,1.6,3.7,0.458,0.496,0.745,28.9,4.7,1
P0400,Player_P0400,2019,22.2,SG,Big Ten,73,201,39,14.4,2.5,3.0,1.0,0.6,2.2,0.517,0.364,0.707,22.2,0.7,0
P0401,Player_P0401,2023,20.4,SF,Big Ten,72,173,36,11.9,9.3,2.8,0.5,0.6,1.4,0.436,0.365,0.945,24.6,5.3,0
P0402,Player_P0402,2011,20.6,SG,Big East,76,229,29,24.0,4.4,0.7,1.7,1.6,3.9,0.494,0.469,0.862,28.9,2.3,1
P0403,Player_P0403,2017,20.2,PF,Pac-12,83,191,29,12.8,4.4,3.6,1.6,1.1,3.7,0.51,0.302,0.807,16.9,3.7,1
P0404,Player_P0404,2012,21.1,SG,SEC,85,215,20,12.4,2.6,4.3,0.1,0.7,2.4,0.368,0.271,0.702,18.1,2.3,0
P0405,Player_P0405,2016,18.0,SG,Big 12,73,188,26,10.6,10.6,5.6,2.2,0.4,2.7,0.573,0.356,0.84,20.5,5.1,0
P0406,Player_P0406,2022,18.8,PF,Other,72,207,24,14.4,5.4,0.8,0.6,1.2,1.2,0.522,0.315,0.727,7.3,8.6,0
P0407,Player_P0407,2018,21.0,SF,Other,78,187,34,9.1,9.0,3.6,2.1,1.2,3.0,0.461,0.393,0.715,14.8,2.4,0
P0408,Player_P0408,2018,21.5,PF,Pac-12,81,248,23,24.6,5.0,5.4,1.3,0.2,3.7,0.511,0.237,0.721,21.4,8.4,1
P0409,Player_P0409,2011,18.8,PF,Pac-12,78,221,36,20.3,9.2,4.1,1.6,1.4,2.0,0.42,0.463,0.657,20.7,7.7,1
P0410,Player_P0410,2021,18.2,SG,Big East,80,226,26,28.1,6.9,1.7,1.3,1.0,3.6,0.416,0.34,0.766,27.7,4.3,1
P0411,Player_P0411,2020,20.2,SG,Big East,70,181,37,11.5,9.1,1.7,1.0,0.0,0.9,0.446,0.405,0.635,17.7,4.2,0
P0412,Player_P0412,2015,20.5,C,Big Ten,74,209,27,17.8,9.2,0.5,2.1,1.2,2.9,0.459,0.472,0.876,15.8,0.0,0
P0413,Player_P0413,2014,20.1,PG,SEC,73,178,35,11.0,0.8,2.2,1.9,0.0,0.0,0.42,0.334,0.61,23.2,7.9,0
P0414,Player_P0414,2018,19.9,PF,Big Ten,70,181,33,11.3,6.9,3.8,1.2,0.1,2.3,0.353,0.365,0.735,15.2,1.2,0
P0415,Player_P0415,2020,18.1,SG,Other,76,184,39,5.9,5.2,0.0,0.3,0.9,2.0,0.568,0.265,0.763,15.6,3.7,0
P0416,Player_P0416,2017,19.6,PG,Pac-12,69,196,30,15.8,2.9,2.0,0.4,0.3,1.5,0.454,0.393,0.719,19.5,3.6,0
P0417,Player_P0417,2021,19.8,C,Other,81,193,27,15.5,6.0,1.9,0.6,2.0,1.9,0.467,0.453,0.796,28.8,6.8,1
P0418,Player_P0418,2012,19.5,C,ACC,84,221,32,14.8,8.3,0.4,0.6,1.3,3.1,0.509,0.387,0.686,24.7,11.7,1
P0419,Player_P0419,2019,18.1,SG,SEC,74,215,20,12.0,4.3,3.1,2.0,1.1,3.1,0.346,0.371,0.767,20.7,3.6,0
P0420,Player_P0420,2021,20.6,PF,Big East,77,183,39,12.6,3.5,0.7,1.1,0.1,2.6,0.435,0.35,0.65,13.4,7.4,0
P0421,Player_P0421,2019,20.9,PF,Other,81,205,33,23.7,5.6,6.6,1.4,2.0,5.3,0.57,0.262,0.832,31.3,5.3,1
P0422,Player_P0422,2014,19.2,SF,Other,79,210,20,10.8,5.3,4.8,1.9,0.5,2.3,0.483,0.387,0.755,19.4,2.6,0
P0423,Player_P0423,2016,19.8,C,Big Ten,78,192,23,16.0,3.0,3.6,0.4,1.2,1.5,0.494,0.366,0.641,20.2,1.9,0
P0424,Player_P0424,2016,19.5,SG,Other,79,199,20,10.1,9.4,1.1,1.0,1.2,1.7,0.486,0.32,0.777,17.6,1.0,0
P0425,Player_P0425,2014,19.5,PG,Other,73,200,33,21.9,4.1,4.2,2.3,1.3,2.5,0.362,0.388,0.931,20.9,8.0,1
P0426,Player_P0426,2011,20.5,C,Other,80,216,33,25.8,3.3,1.2,2.2,1.9,2.7,0.477,0.397,0.632,24.9,3.9,1
P0427,Player_P0427,2012,20.5,SG,Pac-12,76,195,23,19.8,5.5,2.6,1.6,1.4,1.5,0.554,0.358,0.672,14.7,5.6,1
P0428,Player_P0428,2018,21.1,PG,Other,76,237,30,6.8,4.1,0.0,0.6,0.8,2.1,0.506,0.33,0.618,20.9,4.7,0
P0429,Player_P0429,2013,21.1,C,ACC,75,202,29,11.8,9.9,1.5,1.9,0.1,2.4,0.47,0.206,0.646,18.2,8.5,0
P0430,Player_P0430,2021,19.8,SF,Big Ten,75,229,29,17.0,4.1,4.6,2.1,0.9,0.6,0.326,0.371,0.697,17.2,2.4,0
P0431,Player_P0431,2021,22.8,C,ACC,82,191,32,22.1,7.0,3.5,1.3,1.0,2.9,0.418,0.389,0.86,19.1,6.1,1
P0432,Player_P0432,2015,21.5,C,SEC,77,176,37,10.1,7.3,2.3,0.8,0.8,1.4,0.388,0.312,0.784,17.5,7.6,0
P0433,Player_P0433,2015,19.3,SG,Other,76,183,38,5.1,2.4,2.7,0.6,0.4,1.0,0.454,0.339,0.692,11.0,5.3,0
P0434,Player_P0434,2023,20.1,C,Pac-12,74,188,23,16.7,7.3,5.8,1.0,0.6,3.6,0.393,0.315,0.59,19.9,4.1,0
P0435,Player_P0435,2010,18.0,SF,SEC,74,188,38,11.5,7.0,2.5,0.7,0.0,2.7,0.476,0.303,0.67,20.2,6.8,0
P0436,Player_P0436,2013,20.0,PF,Big East,77,183,31,16.9,5.2,6.4,1.3,0.4,1.4,0.45,0.456,0.606,22.8,0.0,1
P0437,Player_P0437,2019,21.7,SG,SEC,79,217,23,12.5,7.7,1.6,1.2,0.9,2.5,0.512,0.275,0.68,18.2,6.9,0
P0438,Player_P0438,2022,22.8,PG,SEC,80,251,38,26.4,9.0,3.4,1.5,1.1,1.7,0.506,0.371,0.77,16.7,11.5,1
P0439,Player_P0439,2016,19.9,PG,Pac-12,73,211,27,6.8,5.2,2.5,0.9,0.1,1.7,0.339,0.267,0.772,16.9,5.3,0
P0440,Player_P0440,2020,20.3,SG,SEC,76,221,28,20.3,12.1,2.7,1.0,1.4,2.7,0.506,0.558,0.664,14.2,4.0,1
P0441,Player_P0441,2013,20.6,SF,Pac-12,77,228,39,18.3,5.7,1.5,2.2,2.0,2.7,0.443,0.291,0.722,24.5,5.4,1
P0442,Player_P0442,2022,22.0,C,Other,72,206,31,18.8,1.7,3.8,0.7,0.0,1.9,0.501,0.3,0.573,15.0,2.5,0
P0443,Player_P0443,2018,19.0,PG,SEC,81,185,22,17.2,9.7,5.1,2.9,1.6,1.8,0.43,0.383,0.806,24.0,1.1,1
P0444,Player_P0444,2020,22.7,PF,Big 12,74,209,21,14.3,6.9,2.5,0.0,0.6,1.8,0.442,0.315,0.696,14.0,3.7,0
P0445,Player_P0445,2012,19.7,PF,SEC,75,247,36,7.8,9.6,3.6,1.9,0.1,0.6,0.437,0.41,0.772,5.0,1.9,0
P0446,Player_P0446,2016,18.8,C,Other,76,264,26,16.8,8.9,1.3,1.8,1.3,2.0,0.504,0.324,0.821,23.3,9.5,1
P0447,Player_P0447,2020,19.7,C,Big 12,79,221,21,6.9,8.0,4.1,1.4,1.7,0.3,0.394,0.374,0.672,17.0,4.0,0
P0448,Player_P0448,2015,19.2,PG,Other,76,186,20,12.2,0.5,2.6,1.4,0.0,1.6,0.433,0.281,0.608,16.8,3.5,0
P0449,Player_P0449,2023,20.4,SG,Pac-12,72,195,38,12.3,4.3,2.3,0.6,0.3,1.8,0.397,0.387,0.666,16.8,3.6,0
P0450,Player_P0450,2021,18.3,C,ACC,78,203,31,23.6,0.8,0.0,0.5,1.3,2.7,0.405,0.403,0.669,13.5,1.6,0
P0451,Player_P0451,2011,20.1,PF,SEC,75,189,30,15.2,7.5,1.9,0.4,0.8,2.0,0.594,0.406,0.692,14.4,2.3,0
P0452,Player_P0452,2021,20.7,SG,Big Ten,81,263,31,19.0,6.3,2.5,1.5,1.8,3.2,0.524,0.4,0.77,17.1,6.9,1
P0453,Player_P0453,2015,21.5,C,Big Ten,81,205,28,20.9,6.6,3.9,0.3,1.2,2.5,0.441,0.489,0.813,28.4,7.3,1
P0454,Player_P0454,2018,20.7,SG,Big Ten,70,189,39,17.2,2.8,4.2,1.3,2.8,2.4,0.466,0.292,0.706,25.0,7.2,1
P0455,Player_P0455,2015,21.4,SG,Big East,77,229,32,3.9,8.2,4.2,1.4,0.9,1.4,0.475,0.444,0.59,12.3,3.2,0
P0456,Player_P0456,2019,19.4,C,Pac-12,82,207,32,7.8,5.1,0.7,0.0,0.3,3.4,0.411,0.251,0.722,21.4,1.2,0
P0457,Player_P0457,2016,20.4,C,SEC,81,170,37,10.8,6.9,2.3,0.8,0.4,0.5,0.515,0.288,0.579,5.1,0.0,0
P0458,Player_P0458,2016,18.0,SF,SEC,81,204,20,9.9,6.8,4.3,1.7,0.9,2.3,0.467,0.225,0.841,17.5,8.6,0
P0459,Player_P0459,2018,19.9,PF,Big 12,73,211,26,10.3,5.0,1.2,0.9,0.0,1.8,0.363,0.404,0.865,26.6,2.4,0
P0460,Player_P0460,2013,20.4,PF,Other,79,224,36,5.5,2.8,3.9,0.5,1.5,2.8,0.434,0.224,0.715,15.1,6.6,0
P0461,Player_P0461,2015,20.5,SG,Other,74,198,21,19.0,6.9,3.6,0.6,1.7,2.0,0.43,0.205,0.643,16.0,1.7,0
P0462,Player_P0462,2010,18.4,SF,Big East,77,222,26,4.9,7.0,2.9,0.0,0.6,2.0,0.427,0.253,0.66,18.1,7.2,0
P0463,Player_P0463,2010,19.6,PG,Big Ten,73,193,23,31.6,4.9,2.1,1.7,1.4,1.3,0.533,0.368,0.778,18.2,0.0,1
P0464,Player_P0464,2019,19.7,C,Other,82,228,34,12.0,2.8,4.4,1.7,2.0,0.0,0.471,0.472,0.947,36.5,0.5,1
P0465,Player_P0465,2013,19.6,C,Other,74,177,36,11.8,2.6,5.2,0.7,1.9,2.0,0.471,0.254,0.843,11.0,0.3,0
P0466,Player_P0466,2019,20.7,PG,ACC,79,227,25,7.1,7.2,3.4,0.7,1.6,4.0,0.46,0.212,0.806,19.3,9.5,0
P0467,Player_P0467,2020,19.8,PF,Big 12,78,229,33,5.3,5.5,3.0,0.0,0.0,2.3,0.445,0.327,0.807,6.5,2.4,0
P0468,Player_P0468,2019,20.1,PG,Big 12,76,187,35,22.5,5.0,5.4,1.3,0.8,2.8,0.425,0.4,0.779,13.6,0.0,1
P0469,Player_P0469,2015,19.5,PG,Big East,72,235,38,8.2,4.8,2.6,1.7,1.0,1.9,0.487,0.199,0.616,14.0,4.1,0
P0470,Player_P0470,2017,21.1,PF,SEC,81,200,38,18.9,11.3,3.7,0.9,0.5,1.1,0.466,0.413,0.589,25.6,1.9,1
P0471,Player_P0471,2020,21.1,PF,Big Ten,74,194,29,20.6,5.7,1.2,1.9,1.5,5.0,0.506,0.321,0.751,29.6,3.5,1
P0472,Player_P0472,2014,19.7,C,Big Ten,78,230,21,14.5,2.9,4.5,1.1,1.7,2.5,0.509,0.478,0.801,12.5,2.3,1
P0473,Player_P0473,2015,22.9,SG,SEC,76,222,34,16.8,9.2,3.1,1.2,1.8,1.4,0.416,0.352,0.801,15.4,8.7,1
P0474,Player_P0474,2013,19.2,C,Pac-12,79,216,30,12.9,4.7,0.3,0.3,0.6,2.3,0.51,0.413,0.792,14.4,3.4,0
P0475,Player_P0475,2012,21.0,SF,SEC,74,197,29,19.2,9.5,2.6,0.0,0.3,2.4,0.471,0.48,0.769,14.3,4.3,0
P0476,Player_P0476,2010,19.0,SG,Big Ten,68,192,30,9.8,8.1,0.0,0.9,0.6,2.4,0.459,0.308,0.765,15.3,7.8,0
P0477,Player_P0477,2010,20.8,SG,Pac-12,71,210,32,8.4,1.4,2.0,1.3,0.6,2.1,0.497,0.237,0.552,28.0,2.0,0
P0478,Player_P0478,2012,20.7,PF,Other,80,172,25,9.3,8.9,1.7,1.4,1.3,3.6,0.422,0.314,0.84,9.4,0.0,0
P0479,Player_P0479,2020,19.0,SG,Big Ten,75,219,26,11.0,8.9,3.2,1.5,0.2,2.4,0.465,0.344,0.579,21.4,0.3,0
P0480,Player_P0480,2018,19.9,SG,SEC,77,245,26,21.1,8.9,1.3,2.4,1.1,2.1,0.601,0.522,0.773,22.2,4.1,1
P0481,Player_P0481,2011,21.9,SG,Big 12,81,212,29,7.8,0.0,0.0,1.0,0.0,2.0,0.507,0.373,0.776,23.7,0.8,0
P0482,Player_P0482,2020,19.2,SG,Big Ten,80,195,33,1.9,5.3,5.9,0.8,0.1,3.0,0.343,0.485,0.752,19.1,0.9,0
P0483,Player_P0483,2020,20.4,SG,Other,76,200,20,9.2,8.3,2.2,0.9,0.3,1.3,0.489,0.21,0.605,16.0,2.9,0
P0484,Player_P0484,2022,20.3,PG,Other,75,190,25,13.8,9.5,3.0,0.9,0.8,3.4,0.441,0.295,0.621,21.1,3.6,0
P0485,Player_P0485,2023,20.0,C,Big 12,78,240,34,24.1,6.6,3.9,1.5,0.4,2.2,0.58,0.368,0.689,17.1,4.9,1
P0486,Player_P0486,2011,18.3,SG,Big 12,77,243,20,18.0,9.9,4.0,0.0,0.0,2.5,0.393,0.293,0.766,19.8,1.2,0
P0487,Player_P0487,2017,20.8,SF,ACC,81,233,35,21.8,0.0,2.6,1.7,0.1,1.7,0.445,0.385,0.62,23.1,5.5,0
P0488,Player_P0488,2021,20.0,PG,Pac-12,76,176,35,13.6,7.1,2.9,1.5,0.3,2.3,0.429,0.378,0.76,20.6,4.9,1
P0489,Player_P0489,2013,21.1,SF,ACC,78,204,26,18.9,4.5,0.0,0.1,0.4,1.8,0.466,0.417,0.584,13.9,7.0,0
P0490,Player_P0490,2018,20.2,SG,SEC,80,222,32,15.8,8.4,2.6,1.3,0.3,1.2,0.377,0.464,0.776,12.8,5.1,0
P0491,Player_P0491,2011,20.1,PG,Big Ten,72,228,29,20.5,8.7,3.8,0.7,1.1,1.7,0.478,0.353,0.64,18.3,2.1,0
P0492,Player_P0492,2014,20.4,SG,Pac-12,78,188,25,21.3,7.9,2.1,0.7,0.1,3.5,0.329,0.208,0.727,11.6,6.3,0
P0493,Player_P0493,2023,19.0,C,Other,75,203,22,16.8,2.1,4.3,0.5,0.5,2.5,0.4,0.281,0.712,14.3,3.7,0
P0494,Player_P0494,2020,21.6,C,ACC,77,207,39,20.1,7.8,5.0,1.4,0.8,1.8,0.605,0.397,0.602,21.2,5.6,1
P0495,Player_P0495,2013,19.6,PF,Big East,70,227,37,11.0,6.8,1.5,0.5,1.2,3.1,0.49,0.231,0.742,18.5,4.8,0
P0496,Player_P0496,2023,19.6,SG,Other,73,246,37,11.8,1.3,4.9,0.3,0.6,1.1,0.464,0.365,0.666,12.2,2.7,0
P0497,Player_P0497,2012,21.3,PF,Big Ten,78,207,22,10.3,0.3,2.6,1.7,1.3,2.7,0.467,0.154,0.752,9.6,3.3,0
P0498,Player_P0498,2015,20.2,C,Other,75,235,39,21.9,7.8,7.2,1.2,0.7,2.8,0.5,0.403,0.829,27.0,8.2,1
P0499,Player_P0499,2016,19.8,PF,Pac-12,77,217,32,8.4,5.0,2.6,0.9,0.7,2.6,0.421,0.392,0.787,13.1,0.9,0
P0500,Player_P0500,2018,20.4,C,SEC,77,198,30,24.2,6.5,0.9,1.6,1.1,2.1,0.498,0.507,0.884,21.4,1.1,1
P0501,Player_P0501,2013,20.6,SG,Pac-12,79,241,26,16.0,1.5,3.5,1.1,1.7,2.4,0.48,0.379,0.776,32.6,7.6,1
P0502,Player_P0502,2013,19.9,SF,Big Ten,76,218,24,20.6,6.4,2.2,0.7,0.7,2.6,0.435,0.273,0.665,15.2,3.5,0
P0503,Player_P0503,2019,20.9,SG,ACC,78,225,26,26.0,12.1,4.5,2.3,2.3,2.9,0.525,0.299,0.639,23.0,5.6,1
P0504,Player_P0504,2012,18.7,PF,Big 12,78,206,23,17.7,4.3,5.1,1.3,1.6,2.6,0.452,0.282,0.732,20.3,9.8,1
P0505,Player_P0505,2011,20.3,PG,Big East,76,192,35,19.3,10.2,4.9,1.1,0.6,1.3,0.414,0.31,0.72,19.7,2.3,0
P0506,Player_P0506,2012,20.8,SG,Other,71,208,38,13.5,8.0,3.8,0.5,0.0,1.7,0.49,0.223,0.849,6.5,1.3,0
P0507,Player_P0507,2014,20.6,PF,Big 12,80,197,39,19.2,4.7,2.1,1.5,0.0,2.3,0.459,0.332,0.734,10.4,2.6,0
P0508,Player_P0508,2010,18.0,PG,Big Ten,74,183,37,5.8,4.8,1.0,1.3,0.2,0.6,0.46,0.371,0.623,18.8,0.6,0
P0509,Player_P0509,2010,19.9,SG,ACC,82,198,22,24.0,6.4,1.5,1.2,0.4,2.6,0.455,0.316,0.916,17.1,0.0,0
P0510,Player_P0510,2020,18.8,PF,Other,76,212,34,17.4,2.7,5.4,0.0,0.5,0.6,0.42,0.338,0.879,20.9,0.0,0
P0511,Player_P0511,2017,21.3,SG,Big Ten,79,201,37,13.0,6.3,1.5,0.9,0.6,3.3,0.225,0.333,0.765,8.3,6.4,0
P0512,Player_P0512,2012,19.6,PF,Other,76,177,30,19.1,2.2,0.0,0.3,0.0,2.5,0.532,0.281,0.835,13.6,7.6,0
P0513,Player_P0513,2013,21.2,SF,Big Ten,76,225,31,6.2,5.3,4.0,1.0,0.3,3.9,0.398,0.334,0.696,14.5,4.9,0
P0514,Player_P0514,2019,18.8,SF,ACC,74,150,27,10.6,2.6,4.8,0.0,1.0,2.7,0.426,0.381,0.785,16.8,2.9,0
P0515,Player_P0515,2021,20.4,SG,Big Ten,76,196,36,19.2,2.7,5.0,0.1,0.0,1.7,0.427,0.402,0.682,16.2,0.0,0
P0516,Player_P0516,2022,20.0,C,SEC,81,221,34,18.0,6.7,2.4,1.0,0.0,2.8,0.489,0.499,0.823,20.3,7.8,1
P0517,Player_P0517,2013,22.8,PF,Big 12,74,208,32,14.8,5.6,4.3,1.2,0.9,2.2,0.454,0.283,0.953,15.4,4.5,0
P0518,Player_P0518,2021,21.2,PF,Other,76,216,20,14.7,6.0,2.6,0.8,0.2,2.0,0.437,0.375,0.593,22.9,5.1,0
P0519,Player_P0519,2015,21.1,PF,SEC,84,230,39,15.2,8.9,3.5,0.4,1.1,2.2,0.531,0.406,0.795,13.9,9.8,1
P0520,Player_P0520,2014,22.0,SF,ACC,83,191,30,4.1,4.0,2.5,0.3,0.0,1.1,0.449,0.28,0.746,10.4,6.0,0
P0521,Player_P0521,2018,20.3,PG,Pac-12,76,217,39,20.0,6.7,3.4,1.1,1.2,4.0,0.438,0.297,0.766,16.2,7.9,0
P0522,Player_P0522,2011,19.9,PG,Big 12,81,209,33,9.2,6.0,2.3,0.8,0.9,3.3,0.496,0.378,0.712,20.0,2.0,0
P0523,Player_P0523,2016,19.8,SF,Pac-12,75,171,30,9.8,0.1,2.2,1.9,0.7,1.8,0.36,0.426,0.713,18.9,10.0,0
P0524,Player_P0524,2016,20.3,C,Big East,77,243,35,5.9,6.0,1.1,0.9,1.4,3.8,0.392,0.203,0.732,14.0,0.0,0
P0525,Player_P0525,2018,18.0,SF,Other,72,176,24,6.6,6.4,1.0,1.0,0.5,1.2,0.484,0.445,0.763,17.3,1.1,0
P0526,Player_P0526,2012,20.0,C,SEC,75,213,29,14.0,8.7,5.3,0.2,0.3,2.2,0.402,0.411,0.72,8.1,3.5,0
P0527,Player_P0527,2010,20.2,SF,Big 12,77,213,20,6.4,3.9,5.3,0.8,1.5,0.7,0.386,0.344,0.714,15.9,4.4,0
P0528,Player_P0528,2015,19.8,PF,Big 12,81,211,34,15.7,0.0,2.5,1.1,1.8,3.8,0.405,0.313,0.601,8.7,2.5,0
P0529,Player_P0529,2023,18.5,PG,Big 12,77,195,26,8.7,3.0,2.9,0.8,0.3,0.4,0.434,0.357,0.901,18.5,1.8,0
P0530,Player_P0530,2017,19.9,PF,SEC,80,222,21,5.9,2.8,1.0,0.7,0.6,0.6,0.434,0.285,0.768,10.4,8.5,0
P0531,Player_P0531,2017,18.5,C,ACC,78,174,35,9.4,7.3,3.5,1.2,1.3,1.4,0.427,0.318,0.739,16.8,1.6,0
P0532,Player_P0532,2019,21.8,SF,Big Ten,81,204,24,13.7,0.0,5.1,1.9,0.7,3.3,0.378,0.227,0.664,17.6,0.5,0
P0533,Player_P0533,2017,19.7,C,Other,76,194,24,10.6,4.4,0.2,1.1,1.1,3.0,0.486,0.208,0.63,16.4,7.2,0
P0534,Player_P0534,2013,18.0,SG,Other,83,191,22,12.2,9.1,3.2,1.7,1.2,2.1,0.52,0.493,0.797,12.8,5.1,0
P0535,Player_P0535,2023,19.8,SF,ACC,75,214,32,15.5,5.5,3.3,1.4,0.4,3.0,0.325,0.334,0.706,14.9,5.7,0
P0536,Player_P0536,2013,20.9,C,Other,74,227,26,17.4,7.7,3.3,1.7,1.0,1.9,0.347,0.344,0.776,21.9,3.5,0
P0537,Player_P0537,2018,20.2,PF,Big East,72,198,31,10.4,1.4,5.0,0.6,0.7,2.4,0.5,0.328,0.598,13.9,0.0,0
P0538,Player_P0538,2022,19.1,PF,ACC,83,221,26,6.8,1.5,5.6,0.9,0.0,3.7,0.534,0.272,0.859,16.1,3.2,0
P0539,Player_P0539,2019,19.3,SF,Other,78,206,35,12.4,9.1,2.1,0.9,0.1,1.8,0.312,0.309,0.801,13.2,0.0,0
